"Species","Year","baseline_year","prob_decline","percent_change_q025","percent_change_q05","percent_change_q10","percent_change_q50","percent_change_mean","percent_change_q90","percent_change_q95","percent_change_q975"
"GBBG",1987,1970,0.597666666666667,-76.2045870394139,-69.5214872185474,-59.4365209265426,-12.2623592095751,2.36114389065757,81.8883065351499,124.440854957858,169.754079403245
"GBBG",1988,1970,0.595333333333333,-77.1151487053538,-71.1082783826642,-60.8705974651741,-12.5049979863866,3.30826663508388,85.0308204036074,132.713825229693,178.699717083398
"GBBG",1989,1970,0.595666666666667,-78.2995437323688,-71.954340756099,-62.1772886457997,-13.0705315353637,3.62847076010761,88.0050258968637,137.114728686158,186.723325198676
"GBBG",1990,1970,0.599333333333333,-79.5204948612193,-72.9808289410277,-63.5222055382094,-14.1297834756785,3.20389419450203,89.3596116768195,140.536180420724,191.919064976721
"GBBG",1991,1970,0.608,-80.4393079557084,-74.1112673729792,-65.293077104985,-15.6374971575821,1.95424131457414,88.2237997377108,138.419617764569,195.31099181245
"GBBG",1992,1970,0.623666666666667,-81.5404108278522,-75.3488118321128,-66.7058260659826,-17.6292353890668,-0.150400416773614,84.8078923713854,135.12141957216,192.24454015394
"GBBG",1993,1970,0.638333333333333,-82.3968024463368,-76.702091584137,-68.1637598009679,-20.0959221278104,-3.08205459772467,78.932874930501,127.525205549532,180.493230642415
"GBBG",1994,1970,0.654,-83.4710963531189,-78.1141113032701,-69.7553111589873,-23.3201967585823,-6.75485829863139,71.936234523436,116.803873010152,172.263891228702
"GBBG",1995,1970,0.678,-84.4792042259719,-79.2508478849422,-71.4447493173397,-26.5521445918612,-11.0331886188277,63.551650523749,107.40181889053,160.000777060889
"GBBG",1996,1970,0.705,-85.4400171415438,-80.3569079694242,-73.0799014656807,-30.2017286803232,-15.7466027234359,55.1204559866928,97.7941137139729,141.834897435126
"GBBG",1997,1970,0.735333333333333,-86.3485902082827,-81.6416741610214,-74.7922220380402,-33.9814279007055,-20.7086644991544,46.3546887760971,84.0175227009561,127.944293256008
"GBBG",1998,1970,0.774666666666667,-87.3113541221759,-82.9117395725477,-76.3852326215974,-37.8656172924011,-25.7359904374119,37.2070607314458,70.6794821673825,109.636887610966
"GBBG",1999,1970,0.804333333333333,-88.1126099651292,-84.2433765100365,-78.0119482359674,-41.7460171026701,-30.6641884164959,26.8371765707651,59.4106210842502,94.1956724018
"GBBG",2000,1970,0.838333333333333,-88.8267496091686,-85.5714889229405,-79.6324258140667,-45.7260886585679,-35.358552828556,17.3263573449388,49.9698264096048,79.2055420493634
"GBBG",2001,1970,0.867333333333333,-89.4671058649866,-86.6267130584814,-81.0535680398947,-49.3066562688923,-39.7188981481409,10.6123252263834,39.6142756074443,65.4903957094858
"GBBG",2002,1970,0.886,-90.1535347730253,-87.4858299928033,-82.3380767910498,-52.5352428172219,-43.6792262304044,4.26774515418597,29.756451254122,55.9637381566187
"GBBG",2003,1970,0.904,-90.7074601750758,-88.0456049910762,-83.3457141870578,-55.564815705585,-47.2037040985242,-1.07734549571854,21.2431179349309,45.6840631454939
"GBBG",2004,1970,0.92,-91.284316888431,-88.8090093130722,-84.3936749542325,-58.1480147394639,-50.2806285325385,-5.73270080736179,14.7563419502831,36.3470345963134
"GBBG",2005,1970,0.932666666666667,-91.8784561713699,-89.4191745012406,-85.276666588017,-60.5039910389907,-52.9158232188734,-10.5179496059457,8.95581084595876,30.6140114464917
"GBBG",2006,1970,0.940666666666667,-92.2868156828072,-89.9349215692638,-86.1672435516759,-62.397485197351,-55.126477015632,-14.1106161491991,4.59976413742712,24.9147816761898
"GBBG",2007,1970,0.949,-92.6302733062701,-90.494150939949,-86.7379179486565,-63.8679514687721,-56.9359780955332,-17.3940754340185,0.595413270482436,20.6785532905328
"GBBG",2008,1970,0.953,-92.942687114526,-90.9096026808409,-87.225315933831,-65.2950926613285,-58.3699391590241,-20.6522256155801,-1.51867563195301,17.2848115689906
"GBBG",2009,1970,0.956333333333333,-93.1075360110276,-91.1086225799829,-87.6450705707734,-66.3195744587665,-59.4533788430885,-21.9330604477395,-3.87027885707171,14.4235320225079
"GBBG",2010,1970,0.958666666666667,-93.1649100290052,-91.3220840451861,-87.7540127477756,-66.9968998511408,-60.2089103954283,-23.1149194292552,-5.27524426591728,11.3502678274864
"GBBG",2011,1970,0.960666666666667,-93.2920880800993,-91.3482056245308,-88.0012595961892,-67.5160163397948,-60.6557562822653,-23.5993452464714,-5.43182468495534,10.7941363264355
"GBBG",2012,1970,0.96,-93.4944354996627,-91.4151658162283,-88.1862708837401,-67.8221051648023,-60.8094202726511,-23.8137928031744,-5.05523703493667,11.092075641184
"GBBG",2013,1970,0.959333333333333,-93.6181653412056,-91.5479401733146,-88.2108818592847,-67.8880824175813,-60.6818770529535,-23.2872905231448,-5.09005548967394,12.7237554798884
"GBBG",2014,1970,0.957,-93.5088007581097,-91.5727044829856,-88.1909867804082,-67.6731528584272,-60.2821624385365,-21.5155013622818,-3.3587632208432,13.5150613513884
"GBBG",2015,1970,0.952,-93.5496294959213,-91.5187867202337,-88.1781207278481,-67.3186151195059,-59.61725058594,-19.7274602840433,-1.73932002922633,17.1230425112875
"GBBG",2016,1970,0.947666666666667,-93.5683697090499,-91.5574143950589,-88.090911296664,-67.0261367570313,-58.6930790291403,-17.6453610659382,1.11543354939326,22.3869567572789
"GBBG",2017,1970,0.939333333333333,-93.5052851319638,-91.655480973227,-88.0532619816771,-66.7277259843476,-57.5155229110064,-15.2475956360547,4.96164461580836,29.3220374283309
"GBBG",2018,1970,0.931333333333333,-93.4712802584212,-91.5883110132865,-87.9575020459615,-66.1963879193187,-56.0910271839212,-12.2958382386963,11.6781383196816,37.4132032676616
"GBBG",2019,1970,0.925333333333333,-93.3129882620426,-91.4709954008398,-87.8165924984369,-65.366336261694,-54.4264888652551,-8.7553414366879,18.1335127784422,46.552079347614
"GBBG",2020,1970,0.911333333333333,-93.2879411457545,-91.4118051541032,-87.70784134833,-64.665174839536,-52.5278588793899,-4.32879777924561,25.5263011802501,59.0666888045919
"GBBG",2021,1970,0.899666666666667,-93.2967333894946,-91.370944625747,-87.6860001325613,-63.8380774498804,-50.3968256877794,0.0372823701389801,32.1968419652186,72.4293457918901
"GRCO",1970,1970,0,0,0,0,0,0,0,0,0
"GRCO",1971,1970,0.517,-13.215935620817,-9.91557677952451,-7.24233330792228,-0.175893744359737,-0.503220453277525,6.07026557899593,8.58725726016823,10.9499985019086
"GRCO",1972,1970,0.508666666666667,-24.0927915337637,-18.3529510386442,-13.5332149915403,-0.186461012111341,-0.448665373207064,12.6624862668249,18.0788181925342,23.0150487833334
"GRCO",1973,1970,0.501666666666667,-33.0796537767093,-25.3658597350937,-19.0575435750952,-0.0487806816884547,0.121074870152871,19.4658443880078,27.9764009374476,35.8650024350564
"GRCO",1974,1970,0.493333333333333,-39.6786104726094,-31.238367197262,-23.5763550423812,0.266151201221946,1.16139156980686,26.8800113799083,38.2191654905856,49.4782871194007
"GRCO",1975,1970,0.484,-44.9081242607702,-36.0340822606893,-27.4994677287156,0.993562059253605,2.62479850487343,33.9143886721863,48.8551426961015,65.0568516711198
"GRCO",1976,1970,0.476,-49.0402013238138,-39.9337096061208,-30.6356327831899,1.58498491880207,4.46108860160654,41.4146713415599,60.3382594277169,80.1113831761798
"GRCO",1977,1970,0.468,-52.3217058242082,-42.9737202759166,-33.2323884666939,2.31361993854987,6.61833257300343,48.4972231939285,72.6252917179164,96.4729165009075
"GRCO",1978,1970,0.459666666666667,-54.6221405121016,-45.2268436276592,-34.9825422915017,3.24964207971487,9.04456084586657,55.703398367474,82.9588675860881,114.283521970877
"GRCO",1979,1970,0.448333333333333,-55.9775072055741,-46.8764014671548,-36.408789404609,4.20265194365709,11.6898808046496,63.2524641686247,96.026291929692,131.587159485315
"GRCO",1980,1970,0.438666666666667,-57.3241556933513,-48.8897652255314,-37.6246156753371,5.52393746739335,14.5086374012458,70.6953315950824,107.977455318077,148.623170410595
"GRCO",1981,1970,0.428333333333333,-58.3094818544651,-50.0225203604218,-37.9701112009141,6.52545762337535,17.4611040751795,78.7574655782095,121.560504936551,163.206292746283
"GRCO",1982,1970,0.417333333333333,-59.3880902715318,-50.2000985567497,-38.999604871326,8.15154755784656,20.5141792770983,86.702035845557,133.545540257099,179.161222109923
"GRCO",1983,1970,0.409666666666667,-59.9728649778509,-50.267594012437,-38.889773955994,9.63604492778413,23.6407182855977,94.8164727768506,143.435732387505,194.131285227135
"GRCO",1984,1970,0.400333333333333,-59.9013483462045,-50.6985313600604,-39.0294834252502,11.4087722361848,26.817437684733,102.772910737553,154.536679702069,207.764401532016
"GRCO",1985,1970,0.391,-60.3674541774157,-50.3498907239332,-38.9474432039027,13.4650604440768,30.0217039509647,111.10958950613,166.054495493902,221.539308440638
"GRCO",1986,1970,0.383333333333333,-60.6005052456321,-50.5303723517273,-38.8577940583377,15.5787944276007,33.2278387925298,119.314444497794,178.041791815798,234.752829799122
"GRCO",1987,1970,0.371666666666667,-61.2256337384164,-50.699034022451,-38.5972291228225,17.2748077561455,36.4037496643265,127.825124096126,189.205352257206,246.95416201311
"GRCO",1988,1970,0.36,-61.0266969203235,-51.1597377813972,-38.4097619225063,18.6881905036621,39.5086919781181,136.577672328181,195.998457208565,258.655840577873
"GRCO",1989,1970,0.347666666666667,-60.5541777085475,-51.1256672248372,-38.2761275325919,20.4692304993153,42.4928090691688,143.028689409987,204.391128892187,265.223945391707
"GRCO",1990,1970,0.343,-60.8607513225965,-51.1096458907646,-37.803263825188,22.2057403208431,45.2988163227158,152.690959178494,213.369752477887,275.25296383196
