"Species","Year","q05","q50","mean","q95"
"ARTE",2016,3015.64562278261,5228.15689202488,6419.72101379969,13373.9725246895
"ARTE",2017,2830.46239302307,5097.20561018101,6317.44994259549,13511.2587041948
"ARTE",2018,2623.29262561599,5005.61969142823,6231.4998516562,13670.2846550115
"ARTE",2019,2425.03798719074,4884.6611762236,6161.1051323705,13822.6204881277
"ARTE",2020,2230.32823591841,4799.3774102584,6105.47674220352,13834.2242211823
"ARTE",2021,2041.39123909777,4713.54504340977,6063.8904080556,14121.9785486424
"ATPU",1950,310789.630089466,638829.974390066,985131.460887389,2344405.01878894
"ATPU",1951,313797.683137376,634824.580237457,943696.135991712,2236469.68277954
"ATPU",1952,318542.151350124,633271.633332285,907141.193729668,2131549.26512857
"ATPU",1953,324860.490590395,630449.352564506,874700.807058424,2010071.36095733
"ATPU",1954,329083.669162605,629489.085992425,845684.441824761,1936133.65830796
"ATPU",1955,335028.438344325,625579.737084189,819479.72473149,1860641.01677544
"ATPU",1956,339078.001755413,623095.181055813,795555.36028357,1760310.56559418
"ATPU",1957,344052.542270891,621220.018611608,773464.070909013,1676376.07415148
"ATPU",1958,349885.289538494,616664.194765531,752844.937788843,1610471.81803922
"ATPU",1959,353169.646494785,612831.631023452,733424.180902912,1525940.04697921
"ATPU",1960,358312.238618884,608116.504743025,715013.377577919,1438971.31405681
"ATPU",1961,363994.813393095,602837.957855084,697504.372221742,1373525.59789742
"ATPU",1962,366864.881076837,600076.65645644,680860.609392991,1308299.23096747
"ATPU",1963,370265.648901294,593181.699668837,665105.208489069,1233351.23569235
"ATPU",1964,375449.374238246,587088.782780298,650306.646560109,1159890.49767484
"ATPU",1965,380038.241484213,581974.845962679,636563.296986563,1090872.10389071
"ATPU",1966,385121.444744744,575149.273461028,623988.20965197,1043329.44419244
"ATPU",1967,390420.039105982,571162.610495755,612695.407178309,996441.608060005
"ATPU",1968,395241.353227055,567928.95999326,602788.669245783,949816.428979089
"ATPU",1969,402701.120630252,562412.438005497,594353.375812547,908824.567755051
"ATPU",1970,409502.259725455,557428.237170077,587451.574186005,876698.499504315
"ATPU",1971,416319.841899733,555661.563366469,582120.092747145,839918.281116782
"ATPU",1972,424466.314426418,554340.124703594,578371.277011675,811089.423153995
"ATPU",1973,433459.384990448,553599.107116417,576195.769880739,788493.975584908
"ATPU",1974,443252.497716464,553238.603177685,575566.676446626,774350.513281958
"ATPU",1975,452680.043691609,554702.202442976,576444.420607026,765972.135352129
"ATPU",1976,462786.590173821,558457.830975693,578781.60121798,760944.909072262
"ATPU",1977,473195.553986968,563054.521835415,582527.188754609,754943.402597327
"ATPU",1978,483973.045271177,569105.694064786,587629.479689845,752688.194849861
"ATPU",1979,495253.241407138,575656.487632665,594037.35817867,753185.672283669
"ATPU",1980,506625.855071326,584378.73424087,601699.609747361,753808.830727995
"ATPU",1981,519994.07497993,593285.299393506,610562.282919849,755236.406363469
"ATPU",1982,531183.869747158,604425.390865518,620564.380756869,758097.82186694
"ATPU",1983,543393.22968866,616638.864744163,631632.452614913,764656.994633619
"ATPU",1984,554177.511855426,630080.155976692,643674.909288833,774041.697704865
"ATPU",1985,565213.95837931,644217.434234495,656577.064420328,787449.647985906
"ATPU",1986,574837.19989293,658975.392041046,670197.977101847,802123.935858475
"ATPU",1987,584881.883294785,674362.12112764,684370.105205395,818782.871229527
"ATPU",1988,593823.161741134,690625.45264659,698902.554205999,833589.758474813
"ATPU",1989,602705.056420519,706286.561566999,713588.315391776,851598.544550715
"ATPU",1990,611030.859286307,721726.577613672,728215.350136935,864767.818004729
"ATPU",1991,618947.465576995,736791.46348932,742580.750831594,882293.181395918
"ATPU",1992,626981.801256824,751596.104303493,756506.592554862,898198.147817673
"ATPU",1993,635290.080338725,765207.732858667,769855.61004259,913178.768068142
"ATPU",1994,642781.786248187,778369.813632786,782544.618918061,927555.820432468
"ATPU",1995,652153.732344255,789931.060226561,794553.735065656,941898.552027983
"ATPU",1996,662499.217362309,801222.574385635,805929.941921179,955786.578017005
"ATPU",1997,674016.009425449,811848.369613897,816784.332397592,967606.091677552
"ATPU",1998,681485.971513082,821318.874715604,827283.256583964,980089.504585565
"ATPU",1999,690261.458241876,830765.445889653,837634.454909438,995547.938108979
"ATPU",2000,697854.057062507,840904.173886582,848069.890031575,1009667.61019366
"ATPU",2001,705890.99135177,852059.437645337,858827.316592526,1025844.29782371
"ATPU",2002,715033.709303051,862105.966331543,870132.63478597,1041067.50421726
"ATPU",2003,721607.74103234,873160.549206825,882184.816805293,1062833.03554027
"ATPU",2004,728271.100013857,884391.058571297,895144.763941935,1082094.39310134
"ATPU",2005,735021.811019665,896935.562672878,909128.93481315,1107531.47432108
"ATPU",2006,744873.091095628,910383.561593339,924208.047440062,1134325.210105
"ATPU",2007,753993.101567125,925258.468442695,940410.638471494,1161369.42007054
"ATPU",2008,761927.453386929,940240.281654851,957730.785043349,1189989.29771421
"ATPU",2009,773269.28185756,957503.423170355,976138.883016993,1231745.6843837
"ATPU",2010,779465.654479806,974186.980435527,995594.066665179,1267387.74630347
"ATPU",2011,786934.10379699,992747.818628839,1016056.69773126,1310021.33541196
"ATPU",2012,794543.969309745,1013008.89233965,1037499.39176469,1345317.07825108
"ATPU",2013,802475.367988143,1032843.71479291,1059915.30819642,1385416.78675848
"ATPU",2014,809720.982474767,1054504.47977256,1083322.88729917,1426997.72399076
"ATPU",2015,815652.089590373,1077123.5307932,1107766.80468641,1472711.1522926
"ATPU",2016,821424.68533915,1100491.31448043,1133315.52981202,1533514.15316337
"ATPU",2017,829979.946744707,1122887.85477756,1160056.40541839,1596638.78379469
"ATPU",2018,836409.397675991,1145961.32812698,1188089.51293238,1672627.04798762
"ATPU",2019,842459.405989701,1169218.07493377,1217521.69620626,1756599.87250462
"ATPU",2020,847778.516413406,1191401.625058,1248461.97714129,1845255.93145517
"ATPU",2021,855009.780577715,1215681.05862725,1281019.2671801,1937545.89371225
"BLGU",1950,961.632923146567,20780.8301080046,51638629.7490057,1955843.13346229
"BLGU",1951,1020.4687529156,20692.5781090281,37590728.9496134,1678060.53563708
"BLGU",1952,1103.03783428076,20216.5543188458,27450988.9323478,1458377.28483264
"BLGU",1953,1175.84826228308,19700.3606542932,20039816.3283038,1253788.46160372
"BLGU",1954,1253.4692922752,19417.8604221418,14557067.3679151,1091404.58366681
"BLGU",1955,1352.92795305192,19011.2074668513,10465780.4812304,898980.229061453
"BLGU",1956,1499.09855958595,18822.600451958,7405557.03555364,769852.914063766
"BLGU",1957,1625.50595261079,18604.274446736,5130050.2480942,674084.616518995
"BLGU",1958,1768.20285153069,18365.1730319842,3463354.34544532,585426.71038072
"BLGU",1959,1834.46189780055,17747.9985750545,2271403.48204999,489689.008194202
"BLGU",1960,2004.89795796167,16970.3579352622,1445282.46105007,415285.457809059
"BLGU",1961,2158.72687613344,16505.4615879652,893365.122629894,353156.833098582
"BLGU",1962,2338.96663274001,15971.8511267718,538942.892278302,290756.18388108
"BLGU",1963,2561.34370249709,15317.1682902079,320159.562324011,238102.243590641
"BLGU",1964,2771.85441798957,14860.8842766398,189911.371404126,190757.878669454
"BLGU",1965,2999.65332265479,14283.5443129103,114624.101545942,152292.979899765
"BLGU",1966,3250.82286884174,13706.7366385018,71929.7295176595,121732.062890809
"BLGU",1967,3525.7623290209,13172.5246182781,47848.560746548,96619.4107237837
"BLGU",1968,3868.77918595926,12708.7412055689,34124.1799106385,77698.1403291755
"BLGU",1969,4181.571714039,12264.2311891534,26100.4657030296,63580.9209357893
"BLGU",1970,4628.00959308858,11793.6413350604,21236.5988500319,51380.9370591935
"BLGU",1971,5045.07849797111,11516.0366173287,18169.0754879917,43059.1863805789
"BLGU",1972,5505.47097723634,11216.5791847226,16164.7306022935,37250.6056707108
"BLGU",1973,5969.27612001593,11032.9514332276,14820.4642173444,32037.439541131
